Time,PPG
12.3264213333333,0.24515
12.3272213333333,0.22367
12.3280213333333,0.20243
12.3288213333333,0.18144
12.3296213333333,0.16071
12.3304213333333,0.14023
12.3312213333333,0.12003
12.3320213333333,0.1001
12.3328213333333,0.08046
12.3336213333333,0.0611
12.3344213333333,0.04203
12.3352213333333,0.02326
12.3360213333333,0.00479
12.3368213333333,-0.01336
12.3376213333333,-0.0312
12.3384213333333,-0.04872
12.3392213333333,-0.06591
12.3400213333333,-0.08277
12.3408213333333,-0.0993
12.3416213333333,-0.11547
12.3424213333333,-0.13131
12.3432213333333,-0.14679
12.3440213333333,-0.16191
12.3448213333333,-0.17668
12.3456213333333,-0.19108
12.3464213333333,-0.20513
12.3472213333333,-0.2188
12.3480213333333,-0.23211
12.3488213333333,-0.24505
12.3496213333333,-0.25762
12.3504213333333,-0.26981
12.3512213333333,-0.28163
12.3520213333333,-0.29307
12.3528213333333,-0.30413
12.3536213333333,-0.3148
12.3544213333333,-0.3251
12.3552213333333,-0.33501
12.3560213333333,-0.34453
12.3568213333333,-0.35365
12.3576213333333,-0.36239
12.3584213333333,-0.37072
12.3592213333333,-0.37866
12.3600213333333,-0.38619
12.3608213333333,-0.39332
12.3616213333333,-0.40004
12.3624213333333,-0.40636
12.3632213333333,-0.41226
12.3640213333333,-0.41774
12.3648213333333,-0.42281
12.3656213333333,-0.42747
12.3664213333333,-0.43171
12.3672213333333,-0.43554
12.3680213333333,-0.43895
12.3688213333333,-0.44195
12.3696213333333,-0.44455
12.3704213333333,-0.44674
12.3712213333333,-0.44854
12.3720213333333,-0.44993
12.3728213333333,-0.45094
12.3736213333333,-0.45155
12.3744213333333,-0.45178
12.3752213333333,-0.45163
12.3760213333333,-0.45111
12.3768213333333,-0.45021
12.3776213333333,-0.44895
12.3784213333333,-0.44733
12.3792213333333,-0.44536
12.3800213333333,-0.44304
12.3808213333333,-0.44038
12.3816213333333,-0.43739
12.3824213333333,-0.43407
12.3832213333333,-0.43044
12.3840213333333,-0.42649
12.3848213333333,-0.42225
12.3856213333333,-0.41771
12.3864213333333,-0.41289
12.3872213333333,-0.4078
12.3880213333333,-0.40244
12.3888213333333,-0.39682
12.3896213333333,-0.39095
12.3904213333333,-0.38484
12.3912213333333,-0.3785
12.3920213333333,-0.37194
12.3928213333333,-0.36517
12.3936213333333,-0.35819
12.3944213333333,-0.35101
12.3952213333333,-0.34365
12.3960213333333,-0.33609
12.3968213333333,-0.32837
12.3976213333333,-0.32047
12.3984213333333,-0.31242
12.3992213333333,-0.30421
12.4000213333333,-0.29585
12.4008213333333,-0.28734
12.4016213333333,-0.2787
12.4024213333333,-0.26993
12.4032213333333,-0.26104
12.4040213333333,-0.25202
12.4048213333333,-0.2429
12.4056213333333,-0.23366
12.4064213333333,-0.22433
12.4072213333333,-0.2149
12.4080213333333,-0.20538
12.4088213333333,-0.19578
12.4096213333333,-0.1861
12.4104213333333,-0.17635
12.4112213333333,-0.16653
12.4120213333333,-0.15665
12.4128213333333,-0.14671
12.4136213333333,-0.13673
12.4144213333333,-0.1267
12.4152213333333,-0.11663
12.4160213333333,-0.10653
12.4168213333333,-0.09639
12.4176213333333,-0.08624
12.4184213333333,-0.07606
12.4192213333333,-0.06586
12.4200213333333,-0.05566
12.4208213333333,-0.04546
12.4216213333333,-0.03525
12.4224213333333,-0.02506
12.4232213333333,-0.01488
12.4240213333333,-0.00472
12.4248213333333,0.00541
12.4256213333333,0.0155
12.4264213333333,0.02555
12.4272213333333,0.03555
12.4280213333333,0.04549
12.4288213333333,0.05537
12.4296213333333,0.06519
12.4304213333333,0.07493
12.4312213333333,0.0846
12.4320213333333,0.09418
12.4328213333333,0.10368
12.4336213333333,0.11309
12.4344213333333,0.1224
12.4352213333333,0.13162
12.4360213333333,0.14073
12.4368213333333,0.14974
12.4376213333333,0.15864
12.4384213333333,0.16742
12.4392213333333,0.17608
12.4400213333333,0.18462
12.4408213333333,0.19304
12.4416213333333,0.20132
12.4424213333333,0.20946
12.4432213333333,0.21747
12.4440213333333,0.22534
12.4448213333333,0.23306
12.4456213333333,0.24063
12.4464213333333,0.24805
12.4472213333333,0.25532
12.4480213333333,0.26243
12.4488213333333,0.26937
12.4496213333333,0.27615
12.4504213333333,0.28275
12.4512213333333,0.28918
12.4520213333333,0.29543
12.4528213333333,0.3015
12.4536213333333,0.30738
12.4544213333333,0.31307
12.4552213333333,0.31856
12.4560213333333,0.32387
12.4568213333333,0.32897
12.4576213333333,0.33389
12.4584213333333,0.3386
12.4592213333333,0.34313
12.4600213333333,0.34746
12.4608213333333,0.3516
12.4616213333333,0.35556
12.4624213333333,0.35933
12.4632213333333,0.36291
12.4640213333333,0.36632
12.4648213333333,0.36954
12.4656213333333,0.37259
12.4664213333333,0.37546
12.4672213333333,0.37816
12.4680213333333,0.38068
12.4688213333333,0.38304
12.4696213333333,0.38523
12.4704213333333,0.38725
12.4712213333333,0.38911
12.4720213333333,0.3908
12.4728213333333,0.39233
12.4736213333333,0.39371
12.4744213333333,0.39492
12.4752213333333,0.39598
12.4760213333333,0.39689
12.4768213333333,0.39764
12.4776213333333,0.39823
12.4784213333333,0.39867
12.4792213333333,0.39895
12.4800213333333,0.39907
12.4808213333333,0.39904
12.4816213333333,0.39884
12.4824213333333,0.39848
12.4832213333333,0.39796
12.4840213333333,0.39728
12.4848213333333,0.39642
12.4856213333333,0.3954
12.4864213333333,0.3942
